,name,source_facility_type,capacity,infant,toddler,facility_type,city,full_address,postal_code,provider
3180,C.P.E. PATACHOU,CPE,67.0,Y,Y,Day Care,Mercier,"3, rue Batiscan",J6R 2P2,Province of Quèbec
3181,GARDERIE GÉNIES TOUT PETITS II,GARD,80.0,,,Day Care,Mercier,"823, boulevard St-Jean Baptiste",J6R 1E4,Province of Quèbec
3182,GARDERIE LA PETITE ÉTOILE MAGIQUE,GARD,80.0,Y,Y,Day Care,Mercier,"103, rue F.P.-Labrie",J6R 0G3,Province of Quèbec
3183,GARDERIE MONSIEUR PELUCHE INC.,GARD,78.0,,,Day Care,Mercier,"8, rue Josime-Pelletier",J6R 0B1,Province of Quèbec
3184,GARDERIE ÉDUCATIVE MILLE ET UN SOUVENIRS,GARD,78.0,,,Day Care,Mercier,"786, boulevard Saint-Jean-Baptiste",J6R 1E8,Province of Quèbec
3185,GÉNIE TOUT PETIT,GARD,80.0,,,Day Care,Mercier,"869, boulevard Saint-Jean-Baptiste, porte 102",J6R 2L3,Province of Quèbec
3186,GARDERIE LE PETIT COCHON ROSE,GARD,52.0,,,Day Care,Mont-Saint-Grégoire,"225, rue Saint-Joseph",J0J 1K0,Province of Quèbec
3187,ACADÉMIE GUYLAINE BÉDARD,GARD,80.0,,,Day Care,Mont-Saint-Hilaire,"55, rue Sainte-Anne",J3H 3A3,Province of Quèbec
3188,CENTRE DE LA PETITE ENFANCE JOUJOU,CPE,80.0,Y,Y,Day Care,Mont-Saint-Hilaire,"588, cours de la Raffinerie",J3H 0C8,Province of Quèbec
3189,CENTRE DE LA PETITE ENFANCE L'APPRENTI-SAGE,CPE,64.0,Y,Y,Day Care,Mont-Saint-Hilaire,"293, rue Savoy",J3H 4W6,Province of Quèbec
3190,CENTRE DE LA PETITE ENFANCE L'APPRENTI-SAGE,CPE,80.0,Y,Y,Day Care,Mont-Saint-Hilaire,"495, rue des Falaises",J3H 5R7,Province of Quèbec
3191,CENTRE DE LA PETITE ENFANCE L'APPRENTI-SAGE,CPE,64.0,Y,Y,Day Care,Mont-Saint-Hilaire,"500, rue Jolliet",J3H 4X2,Province of Quèbec
3192,CENTRE DE LA PETITE ENFANCE ROULE TA POMME INC.,CPE,80.0,Y,Y,Day Care,Mont-Saint-Hilaire,"911, rue de la Pommeraie",J3H 5E5,Province of Quèbec
3193,GARDERIE DE LA MONTAGNE MAGIQUE,GARD,80.0,,,Day Care,Mont-Saint-Hilaire,"162, rue Sainte-Thérèse, suite 1",J3H 2R4,Province of Quèbec
3194,GARDERIE DU CHEVAL BLANC,GARD,80.0,,,Day Care,Mont-Saint-Hilaire,"600, boulevard Sir Wilfrid-Laurier",J3H 4X6,Province of Quèbec
3195,GARDERIE LES PETITS INVINCIBLES,GARD,80.0,,,Day Care,Mont-Saint-Hilaire,"28, rue Brunet",J3H 0M7,Province of Quèbec
3196,LES JEUNES POUSSES DES JARDINS-DU-QUÉBEC,CPE,70.0,Y,Y,Day Care,Napierville,"386, rue de l'Église",J0J 1L0,Province of Quèbec
3197,CENTRE DE LA PETITE ENFANCE L'ILE AUX TRÉSORS,CPE,80.0,Y,Y,Day Care,Notre-Dame-de-l'Île-Perrot,"1211, boulevard Virginie-Roy",J7V 9A1,Province of Quèbec
3198,CENTRE DE LA PETITE ENFANCE L'ÎLE AUX TRÉSORS,CPE,80.0,Y,Y,Day Care,Notre-Dame-de-l'Île-Perrot,"1200, boulevard Virginie-Roy",J7V 9A1,Province of Quèbec
3199,CENTRE DE LA PETITE ENFANCE LES PETITS MOUSSES,CPE,70.0,Y,Y,Day Care,Notre-Dame-de-l'Île-Perrot,"2, rue Hubert-Leduc",J7V 9E2,Province of Quèbec
3200,CENTRE DE LA PETITE ENFANCE ABRACADABRA,CPE,80.0,Y,Y,Day Care,Ormstown,"47, rue Bridge",J0S 1K0,Province of Quèbec
3201,"ACADÉMIE PRÉSCOLAIRE ""LES TRÉSORS DE LA MONTAGNE""",GARD,80.0,Y,Y,Day Care,Otterburn Park,"506, rue Côté",J3H 5T3,Province of Quèbec
3202,CENTRE DE LA PETITE ENFANCE LA PETITE LOUTRE,CPE,50.0,Y,Y,Day Care,Otterburn Park,"250, rue Sharron",J3H 5E1,Province of Quèbec
3203,CENTRE DE LA PETITE ENFANCE LA PETITE LOUTRE,CPE,48.0,Y,Y,Day Care,Otterburn Park,"385, rue Copping",J3H 2H4,Province of Quèbec
3204,CENTRE DE LA PETITE ENFANCE LA CLAIRE FONTAINE DE PINCOURT,CPE,80.0,Y,Y,Day Care,Pincourt,"263, 5e Avenue",J7V 5L4,Province of Quèbec
3205,CENTRE DE LA PETITE ENFANCE LES PETITS MOUSSES,CPE,80.0,Y,Y,Day Care,Pincourt,"270, boulevard de l'Île",J7V 3R9,Province of Quèbec
3206,GARDERIE ÉDUCTIVE L'ÉLITE 3 PINCOURT INC.,GARD,66.0,,,Day Care,Pincourt,"344, boulevard Cardinal-Léger",J7W 3Z1,Province of Quèbec
3207,LES MINIS COURTOIS,GARD,80.0,Y,Y,Day Care,Pincourt,"480, avenue Forest",J7W 0K2,Province of Quèbec
3208,CENTRE DE LA PETITE ENFANCE MAMIE-POM (LA RIBAMBELLE),CPE,75.0,Y,Y,Day Care,Richelieu,"703, rue Martel",J3L 5R7,Province of Quèbec
3209,CENTRE DE LA PETITE ENFANCE LES TOURTERELLES INC.,CPE,80.0,Y,Y,Day Care,Rigaud,"126, rue Saint-Jean-Baptiste",J0P 1P0,Province of Quèbec
3210,GARDERIE ÉDUCATIVE DAMILIA 2,GARD,15.0,,,Day Care,Rigaud,"30A, rue Saint-Jean Baptiste Ouest",J0P 1P0,Province of Quèbec
3211,GARDERIE ÉDUCATIVE DAMILIA INC.,GARD,80.0,,,Day Care,Rigaud,"30, rue Saint-Jean Baptiste Ouest",J0P 1P0,Province of Quèbec
3212,GARDERIE ÉDUCATIVE WOOHOO,GARD,42.0,,,Day Care,Rigaud,"130, rue Saint-Jean-Baptiste Est",J0P 1P0,Province of Quèbec
3213,CENTRE DE LA PETITE ENFANCE MAMIE-POM (POMME CÂLINS),CPE,39.0,Y,Y,Day Care,Rougemont,"160, Amédée-Côté",J0L 1M0,Province of Quèbec
3214,"CENTRE DE LA PETITE ENFANCE ""LA DOUCE COUVÉE""",CPE,29.0,Y,Y,Day Care,Roxton Falls,"260, rue Duchaineau",J0H 1E0,Province of Quèbec
3215,CENTRE DE LA PETITE ENFANCE RAYONS DE SOLEIL DE ROXTON POND INC.,CPE,62.0,Y,Y,Day Care,Roxton Pond,"800, rue Laro",J0E 1Z0,Province of Quèbec
3216,CENTRE DE LA PETITE ENFANCE JOIE DE VIVRE LE CHAMP DES RÈVES,CPE,61.0,Y,Y,Day Care,Saint-Alexandre,"456, rue Saint-Denis",J0J 1S0,Province of Quèbec
3217,LA GARDERIE ÉDUCATIVE DE MOUGLI INC.,GARD,80.0,Y,Y,Day Care,Saint-Alphonse,"308, rue Principale",J0E 2A0,Province of Quèbec
3218,CENTRE DE LA PETITE ENFANCE LA PASSERELLE,CPE,80.0,Y,Y,Day Care,Saint-Amable,"187, rue David",J0L 1N0,Province of Quèbec
3219,CENTRE DE LA PETITE ENFANCE LA PASSERELLE,CPE,80.0,Y,Y,Day Care,Saint-Amable,"179, rue du Colibris",J0L 1N0,Province of Quèbec
3220,CENTRE DE LA PETITE ENFANCE MIEL ET MELON,CPE,72.0,Y,Y,Day Care,Saint-Amable,"333, rue Bianca",J0L 1N0,Province of Quèbec
3221,LE P'TIT MONDE DE PEGGY 2,GARD,39.0,,,Day Care,Saint-Amable,"520-2, rue Principale",J0L 1N0,Province of Quèbec
3222,ACADÉMIE SEIGNEURIALE INC.,GARD,80.0,,,Day Care,Saint-Basile-le-Grand,"455, rue Principale",J3N 1K5,Province of Quèbec
3223,"CENTRE DE LA PETITE ENFANCE ""PLAISIR D'ENFANT""",CPE,54.0,Y,Y,Day Care,Saint-Basile-le-Grand,"312, rue Principale",J3N 1J8,Province of Quèbec
3224,CENTRE DE LA PETITE ENFANCE LES CONTES DE FÉE INC.,CPE,60.0,Y,Y,Day Care,Saint-Basile-le-Grand,"70, avenue des Pinsons",J3N 1L1,Province of Quèbec
3225,CENTRE DE LA PETITE ENFANCE LES CONTES DE FÉE INC.,CPE,65.0,Y,Y,Day Care,Saint-Basile-le-Grand,"80A, rue Principale",J3N 1A6,Province of Quèbec
3226,CENTRE DE LA PETITE ENFANCE LES MOUSSES DU MONT INC. INSTALLATION LA BRISE,CPE,60.0,Y,Y,Day Care,Saint-Basile-le-Grand,"126, boulevard des Trinitaires",J3N 1C3,Province of Quèbec
3227,GARDERIE LE PETIT CERCLE INC.,GARD,42.0,,,Day Care,Saint-Basile-le-Grand,"155, boulevard Sir Wilfrid Laurier, locaux 101-102-104",J3N 1A9,Province of Quèbec
3228,GARDERIE SPORTIVE LES PETITS TOURNESOLS INC.,GARD,40.0,,,Day Care,Saint-Basile-le-Grand,"218, rue Audet",J3N 1E7,Province of Quèbec
3229,L'IMAGINETTE INC.,GARD,80.0,Y,Y,Day Care,Saint-Basile-le-Grand,"23, avenue des Ormes",J3N 1G4,Province of Quèbec
3230,LES MOUSSAILLONS S.B.L. INC.,GARD,80.0,,,Day Care,Saint-Basile-le-Grand,"219, rue Principale",J3N 1L5,Province of Quèbec
3231,PREMIÉPAS,GARD,34.0,,,Day Care,Saint-Basile-le-Grand,"3, rue Daragon",J3N 1L5,Province of Quèbec
3232,CENTRE DE LA PETITE ENFANCE JOIE DE VIVRE LES P'TITS BOUTS D'ENTRAIN,CPE,64.0,Y,Y,Day Care,Saint-Blaise-sur-Richelieu,"870, rue Principale",J0J 1W0,Province of Quèbec
3233,ACADÉMIE DES SACRÉS-COEURS,GARD,60.0,,,Day Care,Saint-Bruno-de-Montarville,"1575, chemin des Vingt",J3V 4P6,Province of Quèbec
3234,CENTRE DE LA PETITE ENFANCE AU PIED DU MONT,CPE,80.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"705, boulevard Clairevue Ouest",J3V 6B6,Province of Quèbec
3235,CENTRE DE LA PETITE ENFANCE LES COPAINS D'ABORD,CPE,60.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"421, rue Jeanne-Sauvé",J3V 6H7,Province of Quèbec
3236,CENTRE DE LA PETITE ENFANCE LES MOUSSES DU MONT INC. INSTALLATION ALIZÉ,CPE,60.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"1750, rue Roberval",J3V 3R3,Province of Quèbec
3237,CENTRE DE LA PETITE ENFANCE LES MOUSSES DU MONT INC. INSTALLATION ROSE DES VENTS,CPE,68.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"775, montée Montarville",J3V 6L6,Province of Quèbec
3238,GARDERIE LE BOISÉ ENCHANTÉ,GARD,80.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"3171, du Sumac",J3V 0A9,Province of Quèbec
3239,GARDERIE MONTARVILLE INC.,GARD,80.0,Y,Y,Day Care,Saint-Bruno-de-Montarville,"15, rue Saint-Jacques",J3V 2E9,Province of Quèbec
3240,LES FLAMBOYANTS DE SAINT-BRUNO,GARD,80.0,,,Day Care,Saint-Bruno-de-Montarville,"668, montée Montarville",J3V 6B1,Province of Quèbec
3241,OLLI,GARD,49.0,,,Day Care,Saint-Bruno-de-Montarville,"1435, rue Roberval",J3V 3P7,Province of Quèbec
3242,PREMIÉMOS,GARD,50.0,,,Day Care,Saint-Bruno-de-Montarville,"1460-66, rue Huet",J3V 3L5,Province of Quèbec
3243,ÉCOLE PRÉ-MATERNELLE TWINKLESTAR INC.,GARD,42.0,,,Day Care,Saint-Bruno-de-Montarville,"36, chemin de la Rabastalière",J3V 1Y8,Province of Quèbec
3244,LE SERVICE DE GARDE DES SCHTROUMPFS,GARD,73.0,Y,Y,Day Care,Saint-Clet,"582, route 201",J0P 1S0,Province of Quèbec
3245,CENTRE DE LA PETITE ENFANCE KATERI INC.,CPE,70.0,Y,Y,Day Care,Saint-Constant,"333, boulevard Monchamp",J5A 2T2,Province of Quèbec
3246,CENTRE DE LA PETITE ENFANCE LA MÈRE SCHTROUMPH,CPE,54.0,Y,Y,Day Care,Saint-Constant,"235, boulevard Monchamp",J5A 2R6,Province of Quèbec
3247,CENTRE DE LA PETITE ENFANCE LES PETITES SOURIS,CPE,80.0,Y,Y,Day Care,Saint-Constant,"305, chemin Sainte-Catherine",J5A 1W2,Province of Quèbec
3248,CENTRE LA PETITE ENFANCE LA MÈRE SCHTROUMPH,CPE,80.0,Y,Y,Day Care,Saint-Constant,"169, rue de Ronsard",J5A 0K2,Province of Quèbec
3249,CPE SOLEIL SOURIANT,CPE,62.0,Y,Y,Day Care,Saint-Constant,"26, montée Lasaline",J5A 2A8,Province of Quèbec
3250,GARDERIE BÉBÉKIDZ PLAZA DE LA GARE,GARD,80.0,,,Day Care,Saint-Constant,"119, rue Saint-Pierre, bureau 101",J5A 2G9,Province of Quèbec
3251,GARDERIE LE PETIT MONDE MARIN,GARD,80.0,Y,Y,Day Care,Saint-Constant,"2, montée des Bouleaux, bureau 110",J5A 2N5,Province of Quèbec
3252,GARDERIE LES MILLE ET UN TRÉSORS,GARD,80.0,Y,Y,Day Care,Saint-Constant,"265, rue Sainte-Catherine",J5A 1W2,Province of Quèbec
3253,GARDERIE LES P'TITES BRETELLES 2 INC.,GARD,18.0,,,Day Care,Saint-Constant,"169A, rue Lasalle",J5A 2G8,Province of Quèbec
3254,GARDERIE LES P'TITES BRETELLES INC.,GARD,80.0,Y,Y,Day Care,Saint-Constant,"169, rue Lasalle",J5A 2G8,Province of Quèbec
3255,GARDERIE ÉDUCATIVE LUMIÈRE DE MA VIE LTÉE,GARD,41.0,,,Day Care,Saint-Constant,"25, rue Saint-Pierre",J5A 1B8,Province of Quèbec
3256,CENTRE DE LA PETITE ENFANCE MAMIE-POM (LA FRIMOUSSE),CPE,47.0,Y,Y,Day Care,Saint-Césaire,"1795, avenue Frère André",J0L 1T0,Province of Quèbec
3257,GARDERIE LES CONTES ENCHANTÉS II,GARD,16.0,,,Day Care,Saint-Césaire,"1201-A, avenue Saint-Paul",J0L 1T0,Province of Quèbec
3258,GARDERIE LES CONTES ENCHANTÉS INC.,GARD,80.0,,,Day Care,Saint-Césaire,"1201, avenue St-Paul",J0L 1T0,Province of Quèbec
3259,CENTRE DE LA PETITE ENFANCE LE TEMPS D'UN RÊVE,CPE,52.0,Y,Y,Day Care,Saint-Damase,"120, rue Mgr Decelles",J0H 1J0,Province of Quèbec
3260,LE CHEVAL MARIN,CPE,21.0,Y,Y,Day Care,Saint-David,"25 A, rue Théroux",J0G 1L0,Province of Quèbec
3261,LES PETITS DYNO-DENIS,CPE,66.0,Y,Y,Day Care,Saint-Denis-sur-Richelieu,"276, rue du Collège",J0H 1K0,Province of Quèbec
3262,CENTRE DE LA PETITE ENFANCE DOUX RÉVEIL,CPE,60.0,Y,Y,Day Care,Saint-Dominique,"1215, rue Du Puits",J0H 1L0,Province of Quèbec
3263,ACADÉMIE AU PAS DE GÉANT,GARD,66.0,,,Day Care,Saint-Hubert,"6540, chemin de Chambly",J3Y 3R5,Province of Quèbec
3264,ACADÉMIE AU PAS DE GÉANT 2,GARD,75.0,,,Day Care,Saint-Hubert,"6600, chemin Chambly",J3Y 3R5,Province of Quèbec
3265,ACADÉMIE MARIE-EMMANUEL,GARD,78.0,,,Day Care,Saint-Hubert,"5455, rue Canon",J3Y 8L8,Province of Quèbec
3266,CENTRE DE LA PETITE ENFANCE AUX MILLE JEUX,CPE,80.0,Y,Y,Day Care,Saint-Hubert,"3380, rue Rideau",J3Y 5M4,Province of Quèbec
3267,CENTRE DE LA PETITE ENFANCE AUX MILLE JEUX,CPE,62.0,Y,Y,Day Care,Saint-Hubert,"1435, boulevard Gaétan-Boucher",J3Z 1C8,Province of Quèbec
3268,CENTRE DE LA PETITE ENFANCE CAILLOU LAPIERRE,CPE,60.0,Y,Y,Day Care,Saint-Hubert,"1675, rue Langevin",J4T 1X8,Province of Quèbec
3269,CENTRE DE LA PETITE ENFANCE CAILLOU LAPIERRE,CPE,50.0,Y,Y,Day Care,Saint-Hubert,"1910, boulevard Marie",J4T 2V8,Province of Quèbec
3270,CENTRE DE LA PETITE ENFANCE DE LA VOIE LACTÉE,CPE,78.0,Y,Y,Day Care,Saint-Hubert,"6801, route de l'Aéroport",J3Y 8Y9,Province of Quèbec
3271,CENTRE DE LA PETITE ENFANCE HELLÉNIQUE PILOUPI,CPE,74.0,Y,Y,Day Care,Saint-Hubert,"5220, rue Grande Allée",J3Y 1A1,Province of Quèbec
3272,CENTRE DE LA PETITE ENFANCE L'ESCOUADE DES MIOCHES,CPE,76.0,Y,Y,Day Care,Saint-Hubert,"4490, rue de Lanaudière",J3Y 9G7,Province of Quèbec
3273,CENTRE DE LA PETITE ENFANCE LA BAGUETTE MAGIQUE,CPE,48.0,Y,Y,Day Care,Saint-Hubert,"3600, rue Paré",J3Y 4S2,Province of Quèbec
3274,CENTRE DE LA PETITE ENFANCE LA MARMICELLE,CPE,80.0,Y,Y,Day Care,Saint-Hubert,"5500, rue David",J3Z 1H8,Province of Quèbec
3275,CENTRE DE LA PETITE ENFANCE LES JOYEUX APPRENTIS,CPE,56.0,Y,Y,Day Care,Saint-Hubert,"1924, boulevard Édouard",J4T 1Z4,Province of Quèbec
3276,CENTRE DE LA PETITE ENFANCE LES JOYEUX CALINOURS,CPE,78.0,Y,Y,Day Care,Saint-Hubert,"4800, boulevard Davis",J3Y 8L5,Province of Quèbec
3277,CENTRE DE LA PETITE ENFANCE LES JOYEUX CALINOURS,CPE,80.0,Y,Y,Day Care,Saint-Hubert,"3480, rue MacKay",J4T 2P1,Province of Quèbec
3278,CENTRE DE LA PETITE ENFANCE LES PETITS SEMEURS INC.,CPE,80.0,Y,Y,Day Care,Saint-Hubert,"2401, rue Coderre",J3Y 4N6,Province of Quèbec
3279,CENTRE DE LA PETITE ENFANCE LES PETITS SEMEURS INC.,CPE,80.0,Y,Y,Day Care,Saint-Hubert,"3565, rue Pierre-Thomas-Hurteau",J3Y 8S4,Province of Quèbec
3280,CENTRE DU DÉVELOPPEMENT DE L'ENFANT MES PREMIERS PAS INC.,GARD,59.0,,,Day Care,Saint-Hubert,"4195, boulevard Westley",J3Y 2T1,Province of Quèbec
3281,ENFANTS FLEUR SOLEIL INC.,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"5952, chemin Chambly",J3Y 6W9,Province of Quèbec
3282,GARDERIE DES AMIES RIME INC.,GARD,75.0,,,Day Care,Saint-Hubert,"5110, boulevard Cousineau, #200B",J3Y 7G5,Province of Quèbec
3283,GARDERIE GRANDIR C'EST MAGIQUE,GARD,72.0,,,Day Care,Saint-Hubert,"3897, Grande Allée",J4T 2V8,Province of Quèbec
3284,GARDERIE HÉLLÉNIQUE SAINT-HUBERT,GARD,10.0,,,Day Care,Saint-Hubert,"5220, rue Grande Allée",J3Y 1A1,Province of Quèbec
3285,GARDERIE LES PETITS GÉNIES AU BERCEAU 2016 INC.,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"5740, Grande Allée",J3Y 1B2,Province of Quèbec
3286,GARDERIE LES PETITS GÉNIES DE ST-HUBERT,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"3150, Montée St-Hubert",J3Y 4J3,Province of Quèbec
3287,GARDERIE MAISON DES PETITES FLEURS,GARD,78.0,Y,Y,Day Care,Saint-Hubert,"5950, chemin Chambly",J3Y 6W9,Province of Quèbec
3288,GARDERIE MIMOSA INC.,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"3126, rue Pierre-Thomas-Hurteau",J3Y 8N9,Province of Quèbec
3289,GARDERIE PETIT GAZOU INC.,GARD,60.0,Y,Y,Day Care,Saint-Hubert,"4220, montée Saint-Hubert",J3Y 1V1,Province of Quèbec
3290,GARDERIE RUBIS MAGIC INC.,GARD,80.0,,,Day Care,Saint-Hubert,"3695, boul. Taschereau",J4T 2G3,Province of Quèbec
3291,GARDERIE ÉDUCATIVE L'ÉDOUARD INC.,GARD,70.0,,,Day Care,Saint-Hubert,"2095-2099, boulevard Édouard",J4T 2A2,Province of Quèbec
3292,GARDERIE ÉDUCATIVE LES AMIS DE SAINT-HUBERT,GARD,54.0,,,Day Care,Saint-Hubert,"7590-7600, chemin de Chambly",J3Y 5K2,Province of Quèbec
3293,GARDERIE ÉDUCATIVE LES SENTIERS DE L'ENFANCE,GARD,80.0,,,Day Care,Saint-Hubert,"4600, rue Armand-Frappier",J3Z 1G5,Province of Quèbec
3294,GARDERIE ÉDUCATIVE RAYON DE LUNE,GARD,74.0,,,Day Care,Saint-Hubert,"3910, montée St-Hubert",J3Y 4K3,Province of Quèbec
3295,L'ACADÉMIE DES PETITS EXPLORATEURS 2 INC.,GARD,69.0,,,Day Care,Saint-Hubert,"5949, boulevard Payer",J3Y 6W6,Province of Quèbec
3296,L'ACADÉMIE DES PETITS EXPLORATEURS INC.,GARD,75.0,,,Day Care,Saint-Hubert,"5979, boulevard Payer",J3Y 6W6,Province of Quèbec
3297,L'ACADÉMIE LES PETITS SPORTIFS DE ST. HUBERT,GARD,80.0,,,Day Care,Saint-Hubert,"7020, Grande Allée",J3Y 1C4,Province of Quèbec
3298,L'ARBRE ENCHANTEUR,GARD,66.0,,,Day Care,Saint-Hubert,"5791, boulevard Cousineau",J3Y 7P5,Province of Quèbec
3299,LA BERGERIE DU ROI INC.,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"4975, boulevard Sir Wilfrid-Laurier, 2e étage",J3Y 7R6,Province of Quèbec
3300,LA GIRAFE ROSE INC.,GARD,34.0,,,Day Care,Saint-Hubert,"100-1400, boulevard Edouard, suite 100",J4T 3T2,Province of Quèbec
3301,LA PETITE ACADÉMIE MARIE-LAURIER (CAMPUS LONGUEUIL),GARD,80.0,,,Day Care,Saint-Hubert,"4505, rue Leckie",J3Y 9E6,Province of Quèbec
3302,LES ESPIÈGLES RIENT INC.,GARD,80.0,Y,Y,Day Care,Saint-Hubert,"3467, boulevard Gaétan Boucher",J3Y 8Y3,Province of Quèbec
3303,LES FAUVETTES BLEUES INC.,GARD,63.0,Y,Y,Day Care,Saint-Hubert,"3729, rue Windsor",J4T 2Z5,Province of Quèbec
3304,ROYAUME D'ANISSE,GARD,42.0,,,Day Care,Saint-Hubert,"3572, boulevard Mountainview",J3Y 5N6,Province of Quèbec
3305,CENTRE DE LA PETITE ENFANCE ENFANT LUMIÈRE,CPE,60.0,Y,Y,Day Care,Saint-Hugues,"175, rue Saint-Germain",J0H 1N0,Province of Quèbec
3306,AU PAYS ENCHANTÉ MASKOUTAIN INC.,GARD,70.0,Y,Y,Day Care,Saint-Hyacinthe,"750, rue Villeneuve Ouest",J2T 2H8,Province of Quèbec
3307,"CENTRE DE LA PETITE ENFANCE ""LES JARDINS D'HONORINE"" INC.",CPE,60.0,Y,Y,Day Care,Saint-Hyacinthe,"1025, rue Gauthier",J2S 1G5,Province of Quèbec
3308,"CENTRE DE LA PETITE ENFANCE ""LES JARDINS D'HONORINE"" INC. - MONETTE",CPE,53.0,Y,Y,Day Care,Saint-Hyacinthe,"2800, rue Monette",J2S 6A5,Province of Quèbec
3309,CENTRE DE LA PETITE ENFANCE L'AMIBULLE - INSTALLATION DES MOISSONS,CPE,62.0,Y,Y,Day Care,Saint-Hyacinthe,"1305, boul. Casavant Est",J2S 7J4,Province of Quèbec
3310,CENTRE DE LA PETITE ENFANCE L'AMIBULLE - INSTALLATION DES SEMAILLES,CPE,60.0,Y,Y,Day Care,Saint-Hyacinthe,"7015, rue des Semailles",J2R 1B4,Province of Quèbec
3311,CENTRE DE LA PETITE ENFANCE LE CARREFOUR DES CHANTERELLES,CPE,80.0,Y,Y,Day Care,Saint-Hyacinthe,"2150, rue Mailhot",J2S 9E1,Province of Quèbec
3312,CENTRE DE LA PETITE ENFANCE LES AMIS GATORS,CPE,38.0,Y,Y,Day Care,Saint-Hyacinthe,"7225, boulevard Laframboise",J2R 1E3,Province of Quèbec
3313,CENTRE DE LA PETITE ENFANCE LES COQUELICOTS INC.,CPE,62.0,Y,Y,Day Care,Saint-Hyacinthe,"1700, rue Sainte-Madeleine",J2T 0G2,Province of Quèbec
3314,CENTRE DE LA PETITE ENFANCE LES COQUELICOTS INC.,CPE,62.0,Y,Y,Day Care,Saint-Hyacinthe,"2420, rue Lambert-Sarazin",J2T 0C9,Province of Quèbec
3315,CENTRE DE LA PETITE ENFANCE MAFAMIGARDE,CPE,80.0,Y,Y,Day Care,Saint-Hyacinthe,"13570, avenue de l'Église",J2R 2J2,Province of Quèbec
3316,CENTRE DE LA PETITE ENFANCE MAFAMIGARDE (INST. SAINT-HYACINTHE),CPE,39.0,Y,Y,Day Care,Saint-Hyacinthe,"485, avenue Brodeur",J2S 4J4,Province of Quèbec
3317,"CPE ALAKAZOUM, INSTALLATION GALOPIN RAYÉ",CPE,61.0,Y,Y,Day Care,Saint-Hyacinthe,"3050, rue Boullé",J2S 1H9,Province of Quèbec
3318,"CPE ALAKAZOUM, INSTALLATION PETIT SABOT",CPE,61.0,Y,Y,Day Care,Saint-Hyacinthe,"3222, rue Sicotte",J2S 2M2,Province of Quèbec
3319,GARDERIE CRAYON PASTEL,GARD,18.0,Y,Y,Day Care,Saint-Hyacinthe,"5925, rue Lafleur",J2S 3Y8,Province of Quèbec
3320,GARDERIE LES ARCS-EN-CIEL FRANLOU INC.,GARD,77.0,Y,Y,Day Care,Saint-Hyacinthe,"3095, rue Saint-Charles",J2T 1X3,Province of Quèbec
3321,LA GARDIENNE INC.,GARD,80.0,,,Day Care,Saint-Hyacinthe,"1355, Calixa-Lavallée",J2S 3E7,Province of Quèbec
3322,LA PETITE ACADÉMIE DU BOISÉ INC.,GARD,15.0,,,Day Care,Saint-Hyacinthe,"1090, avenue Pratte",J2S 4B6,Province of Quèbec
3323,LE PARADIS DES PETITS ANGES,GARD,57.0,,,Day Care,Saint-Hyacinthe,"2065, rue Cherrier",J2S 1G7,Province of Quèbec
3324,LE ZIRAFO EN ESPADRILLES,GARD,80.0,,,Day Care,Saint-Hyacinthe,"6250, boulevard Laurier Ouest",J2S 9A4,Province of Quèbec
3325,PRÉMATERNELLE LE ZIRAFO EN ESPADRILLES,GARD,60.0,,,Day Care,Saint-Hyacinthe,"6260, boulevard Laurier Ouest",J2S 9A4,Province of Quèbec
3326,GARDERIE LILI-JEANNE,GARD,39.0,,,Day Care,Saint-Isidore,"597, rang Saint-Régis",J0L 2A0,Province of Quèbec
3327,CENTRE DE LA PETITE ENFANCE ROULE TA POMME INC.,CPE,50.0,Y,Y,Day Care,Saint-Jean-Baptiste,"3270, rue Robert",J0L 2B0,Province of Quèbec
3328,C.P.E. LE PETIT MONDE DE CALIMÉRO INC.,CPE,29.0,Y,Y,Day Care,Saint-Jean-sur-Richelieu,"395, rue Vaudreuil",J3B 3A6,Province of Quèbec
3329,CENTRE DE LA PETITE ENFANCE CHEZ FANFAN,CPE,62.0,Y,Y,Day Care,Saint-Jean-sur-Richelieu,"51, rue Frontenac",J3B 2Y3,Province of Quèbec
3330,CENTRE DE LA PETITE ENFANCE CHEZ FANFAN,CPE,80.0,Y,Y,Day Care,Saint-Jean-sur-Richelieu,"51B, rue Frontenac",J3B 2Y3,Province of Quèbec
3331,CENTRE DE LA PETITE ENFANCE DE SAINT-LUC,CPE,55.0,Y,Y,Day Care,Saint-Jean-sur-Richelieu,"240, rue France",J2W 1G1,Province of Quèbec
3332,CENTRE DE LA PETITE ENFANCE DE SAINT-LUC,CPE,80.0,Y,Y,Day Care,Saint-Jean-sur-Richelieu,"1463, rue Bernier",J2W 1G1,Province of Quèbec
